DATE,R_F,R_MKT,R_ME,R_IA,R_ROE,R_EG,MOM
20191002,0.0067,-1.732,0.5961,-0.2514,-0.3149,0.0179,0.78
20191003,0.0067,0.7984,-0.586,-0.3307,-0.4571,0.4817,-0.23
20191004,0.0067,1.3859,-0.3999,-0.1237,0.2411,0.3972,0.92
20191007,0.0067,-0.4091,0.1154,-0.4192,-0.1424,0.1228,-0.13
20191008,0.0067,-1.6134,-0.1543,0.0381,0.3127,-0.2069,0.64
20191009,0.0067,0.9186,-0.6382,-0.1254,0.2568,0.3805,0.48
20191010,0.0067,0.5992,-0.0887,-0.1793,0.072,-0.0779,-0.38
20191011,0.0067,1.2309,0.7084,0.152,0.108,0.2342,-1.16
20191014,0.0067,-0.1815,-0.3364,-0.0913,0.1214,0.213,0.17
20191015,0.0067,1.0257,0.4683,-0.6655,-0.0048,0.296,-0.26
20191016,0.0067,-0.2448,0.6324,0.3629,0.2767,-0.3127,-0.13
20191017,0.0067,0.3667,0.9184,-0.0061,0.0284,0.0058,-0.14
20191018,0.0067,-0.4857,0.0466,0.6208,0.401,-0.3938,0.45
20191021,0.0067,0.7053,0.4355,0.1748,0.1697,0.0814,-0.46
20191022,0.0067,-0.3404,0.5924,0.6366,-0.1033,-0.711,-2.07
20191023,0.0067,0.2551,0.0409,-0.1778,0.1606,-0.1856,-0.61
20191024,0.0067,0.2551,-0.6566,-0.7603,-0.2241,0.6744,1.07
20191025,0.0067,0.5045,0.5107,-0.0175,0.0526,0.4243,-0.82
20191028,0.0067,0.6226,0.4078,0.0101,0.1205,0.1544,-0.18
20191029,0.0067,-0.1276,0.2967,0.1452,-0.305,-0.3038,-0.08
20191030,0.0067,0.2751,-0.8616,0.4396,-0.1937,0.096,0.97
20191031,0.0067,-0.3798,-0.3715,0.0573,-0.2116,-0.003,0.51
20191101,0.006,1.0782,0.7252,0.258,-0.6022,-0.8103,-1.8
20191104,0.006,0.3969,0.3725,0.3979,-0.2865,-0.4693,-2.61
20191105,0.006,-0.0269,0.3679,-0.0008,-0.0103,0.0135,-0.76
20191106,0.006,-0.0536,-0.9346,0.0959,0.328,-0.0444,0.99
20191107,0.006,0.3831,0.0933,-0.1425,-0.3177,-0.258,-1.17
20191108,0.006,0.3081,0.0278,0.2684,-0.0865,-0.0309,-0.16
20191111,0.006,-0.1916,-0.104,-0.3126,0.1355,-0.4692,0.79
20191112,0.006,0.1582,-0.0539,-0.3514,0.3207,0.4259,0.54
20191113,0.006,0.0071,-0.5604,-0.1136,0.0192,0.0889,1.05
20191114,0.006,0.0701,-0.2104,-0.1623,0.1295,0.0305,0.51
20191115,0.006,0.7402,-0.3575,0.005,-0.4698,0.1729,-0.55
20191118,0.006,0.0234,-0.3784,-0.3096,0.5869,0.1101,0.91
20191119,0.006,0.0203,0.0634,-0.1306,-0.4052,0.0741,0.49
20191120,0.006,-0.3312,-0.4495,-0.1885,-0.7091,-0.2996,0.02
20191121,0.006,-0.1419,-0.3187,-0.0035,-0.1432,-0.1118,-0.96
20191122,0.006,0.2395,0.3171,0.123,0.0338,-0.0397,-0.99
20191125,0.006,0.9193,1.3173,-0.016,-0.0861,0.2868,-0.37
20191126,0.006,0.1896,0.0791,-0.3576,0.5176,0.3549,0.86
20191127,0.006,0.4433,0.2238,-0.0003,-0.0576,0.3826,-0.22
20191129,0.006,-0.4187,-0.1269,-0.0345,-0.1557,-0.0475,-0.02
20191202,0.0068,-0.8744,-0.1155,0.1157,0.0788,-0.1371,-0.38
20191203,0.0068,-0.6588,0.3966,-0.5398,-0.0538,-0.1322,0.5
20191204,0.0068,0.6021,0.1364,0.3413,0.0335,0.2948,-0.3
20191205,0.0068,0.1309,0.1144,0.175,0.6659,0.1277,0.58
20191206,0.0068,0.9129,0.3898,0.1246,-0.2658,-0.2146,-0.79
20191209,0.0068,-0.3246,0.3825,-0.0802,-0.065,-0.2856,-0.27
20191210,0.0068,-0.0775,0.205,0.1543,-0.1946,-0.1376,-0.03
20191211,0.0068,0.2822,-0.2236,0.215,0.3128,-0.11,0.45
20191212,0.0068,0.8967,0.0801,0.4581,-0.628,-0.2185,-0.86
20191213,0.0068,-0.0353,-0.4975,-0.3625,0.0742,0.4319,0.77
20191216,0.0068,0.7376,0.0336,0.1972,-0.2653,0.1341,-0.48
20191217,0.0068,0.0994,0.486,0.0244,-0.0352,-0.0341,-0.08
20191218,0.0068,-0.047,0.3392,-0.1144,-0.1327,-0.2594,-0.28
20191219,0.0068,0.4309,-0.2433,-0.0208,-0.3074,-0.1002,-0.22
20191220,0.0068,0.4781,-0.3968,0.0648,0.0946,0.0941,0.23
20191223,0.0068,0.0974,0.2301,0.2642,-0.8204,-0.4441,-0.69
20191224,0.0068,0.0124,0.4379,0.1125,-0.2165,-0.1789,0.16
20191226,0.0068,0.4849,-0.4801,-0.1598,0.3932,0.3782,0.3
20191227,0.0068,-0.0957,-0.5193,0.0477,0.3474,0.239,0.37
20191230,0.0068,-0.5707,0.4089,0.4758,0.0706,-0.0928,0.05
20191231,0.0068,0.2757,0.0904,0.2752,-0.3768,-0.1239,-0.46
20200102,0.0055,0.8627,-1.1257,-0.1702,0.0639,0.3385,0.82
20200103,0.0055,-0.6728,0.2352,-0.1944,-0.1543,0.0709,0.03
20200106,0.0055,0.3603,-0.3579,-0.4099,-0.4743,0.057,-0.69
20200107,0.0055,-0.1925,-0.1353,-0.3205,-0.5096,-0.2735,0.01
20200108,0.0055,0.4664,-0.1038,-0.1182,0.4609,0.624,0.92
20200109,0.0055,0.6484,-0.681,-0.0627,0.2973,0.5217,0.73
20200110,0.0055,-0.3355,-0.2314,-0.2064,0.0469,0.339,0.18
20200113,0.0055,0.7293,-0.2098,0.1941,0.3208,0.0925,0.64
20200114,0.0055,-0.0554,0.4717,-0.1104,-0.9983,-0.7195,-0.9
20200115,0.0055,0.1635,0.3053,-0.2665,-0.108,0.122,0.14
20200116,0.0055,0.8793,0.5365,-0.0344,-0.0241,0.2003,0.15
20200117,0.0055,0.2789,-0.4839,0.1996,0.6504,0.6336,0.86
20200121,0.0055,-0.3223,-0.6293,-0.3435,0.2082,0.159,0.8
20200122,0.0055,0.0789,-0.0047,-0.0836,0.3549,0.1186,0.64
20200123,0.0055,0.0759,-0.3058,-0.0428,-0.0267,0.0412,0.26
20200124,0.0055,-0.9682,-0.6506,-0.0131,0.2699,0.2665,0.49
20200127,0.0055,-1.5575,0.3045,0.0987,0.0557,0.074,0.47
20200128,0.0055,1.0252,-0.0138,-0.1363,-0.1382,0.2349,0.82
20200129,0.0055,-0.1041,-0.6448,0.3441,-0.2436,0.153,0.61
20200130,0.0055,0.3371,-0.4469,-0.1613,0.3079,-0.3053,0.52
20200131,0.0055,-1.739,-0.7116,-0.5683,-0.7613,-0.2062,-0.29
20200203,0.0064,0.8385,0.1963,-0.1792,-0.08,0.2879,0.33
20200204,0.0064,1.5682,-0.2759,-0.1529,0.1432,0.2002,-0.09
20200205,0.0064,0.9706,1.1325,0.64,0.0825,-0.5689,-1.73
20200206,0.0064,0.2705,-0.7851,-0.4617,-0.2143,0.3707,0.44
20200207,0.0064,-0.5492,-0.9375,-0.4837,0.323,0.2787,0.39
20200210,0.0064,0.7268,-0.2756,-0.5049,0.3695,0.4196,0.95
20200211,0.0064,0.2746,0.122,0.2761,-0.7984,-0.5584,-1.06
20200212,0.0064,0.6602,0.3252,0.003,0.1633,0.0822,-0.41
20200213,0.0064,-0.091,0.1453,-0.3895,0.3257,0.2482,0.64
20200214,0.0064,0.1463,-0.5173,-0.35,0.1199,0.1791,0.52
20200218,0.0064,-0.1895,-0.1584,-0.5662,-0.4554,-0.0762,0.26
20200219,0.0064,0.6005,0.3443,-0.4766,0.1543,-0.1246,-0.05
20200220,0.0064,-0.3473,0.6074,-0.2672,-0.2165,-0.5914,-0.53
20200221,0.0064,-1.1196,-0.1735,0.2654,-0.016,-0.4437,-0.22
20200224,0.0064,-3.3865,-0.0943,0.2764,-0.0996,-0.0067,0.59
20200225,0.0064,-3.0908,-0.4776,0.0769,0.3927,0.8731,0.75
20200226,0.0064,-0.5255,-0.9163,0.2575,0.148,1.5767,1.17
20200227,0.0064,-4.2258,0.3511,0.0921,-0.4076,-0.0323,-0.19
20200228,0.0064,-0.7824,-0.0731,-0.4907,-0.4377,-0.6021,-0.41
20200302,0.0058,4.3108,-1.7142,0.7976,1.1823,1.0375,1.91
20200303,0.0058,-2.793,0.5836,0.0487,0.0892,-0.1115,0.82
20200304,0.0058,4.0256,-0.9094,0.3575,0.2966,0.455,1.08
20200305,0.0058,-3.3784,-0.3655,-0.0765,-0.205,0.8253,0.46
20200306,0.0058,-1.7823,-0.1818,0.2354,1.3602,1.2136,0.46
20200309,0.0058,-7.7836,-1.0386,0.2337,2.6299,2.9599,3.22
20200310,0.0058,4.741,-2.2719,0.2028,0.0881,-0.1934,0.57
20200311,0.0058,-5.0537,-0.8182,0.1621,0.7945,1.1164,0.33
20200312,0.0058,-9.6294,-2.0914,0.1482,-0.1061,1.8176,0.24
20200313,0.0058,8.9635,-1.4045,0.972,0.6029,0.2267,-1.17
20200316,0.0058,-12.0034,-1.6125,1.146,0.982,0.9687,-2.33
20200317,0.0058,5.8745,-0.3363,-0.0705,0.5472,2.0647,1.23
20200318,0.0058,-5.56,-4.2539,0.303,1.4421,3.2793,-0.85
20200319,0.0058,1.3098,6.4317,-1.3939,-0.7672,-1.7282,0.29
20200320,0.0058,-4.1471,0.25,-0.8663,-1.4401,0.1691,-0.75
20200323,0.0058,-2.5538,1.6518,-1.3325,-0.8725,1.9956,1.6
20200324,0.0058,9.335,0.1372,0.3832,-0.4535,-1.9676,0.21
20200325,0.0058,1.1755,0.1442,-0.2722,-0.9925,-3.076,-0.26
20200326,0.0058,6.0201,-0.626,0.2887,0.5113,0.2547,0.45
20200327,0.0058,-3.4761,-1.0926,0.8763,-0.0325,0.7217,0.95
20200330,0.0058,3.1644,-0.795,0.1096,0.9536,1.3368,1.85
20200331,0.0058,-1.4375,0.9843,0.1721,-0.1797,0.1531,-1.07
20200401,0,-4.4969,-2.3893,0.3479,0.4636,0.6025,0.18
20200402,0,2.0957,-1.182,0.9058,-0.897,-0.2156,-0.89
20200403,0,-1.6404,-1.3607,0.2253,-0.5062,-0.0089,-0.2
20200406,0,7.083,1.9272,-0.9078,0.5858,-0.332,-0.34
20200407,0,-0.1064,0.3275,-0.6772,0.4771,-0.7156,-1.8
20200408,0,3.4076,0.8182,-0.2609,-1.0812,-0.8385,-2.1
20200409,0,1.5864,2.3585,-0.0517,-0.6395,-0.8498,-0.77
20200413,0,-0.9097,-1.3492,-0.0054,-0.3737,0.6774,0.89
20200414,0,3.0242,-0.6709,-0.5502,0.6612,0.7522,2.08
20200415,0,-2.1443,-2.0178,-0.1886,0.2051,1.3024,2.33
20200416,0,0.6233,-0.6702,-0.1586,0.9539,1.5836,3.88
20200417,0,2.7241,1.252,0.2388,-1.2686,-1.8348,-5.41
20200420,0,-1.5664,0.3619,-0.2921,-1.1866,0.6117,1.51
20200421,0,-3.0823,0.8235,0.6147,-0.0726,-0.4854,-0.36
20200422,0,2.3112,-0.7138,0.4995,0.2466,0.6582,0.45
20200423,0,0.1248,1.0893,-0.34,-0.6813,-0.8932,-2.36
20200424,0,1.4386,0.4342,0.1133,-0.1434,-0.0057,0.33
20200427,0,1.7272,1.9913,0.1694,-0.5238,-0.8915,-2.41
20200428,0,-0.4497,1.8456,0.3641,0.4784,-1.4574,-3.31
20200429,0,2.9198,2.4803,-0.3345,0.4813,-0.8832,-4.75
20200430,0,-1.178,-1.9899,0.0377,0.6292,1.2799,0.91
20200501,0.0003,-2.9061,-0.5597,-0.0168,0.7828,0.6984,2.85
20200504,0.0003,0.5347,-0.38,-0.5408,-1.3265,-0.1908,0.19
20200505,0.0003,0.9478,-0.444,-0.5823,-0.4266,0.6089,2.17
20200506,0.0003,-0.5204,0.0761,-0.6634,0.2347,0.8168,2.14
20200507,0.0003,1.3264,0.1133,-0.8408,-0.4931,-0.0801,-2.14
20200508,0.0003,1.8959,1.7337,0.4943,-0.1198,-0.8654,-3.45
20200511,0.0003,0.0664,0.1458,-0.1707,0.1853,0.2743,2.51
20200512,0.0003,-2.0619,-1.3267,-0.1405,-1.0977,-0.6779,0.97
20200513,0.0003,-1.8888,-1.4031,-0.3238,1.0523,1.0462,3.14
20200514,0.0003,1.1426,-0.6918,0.3613,0.0769,-0.1495,-0.95
20200515,0.0003,0.5688,1.345,-0.729,0.108,-0.0011,0.66
20200518,0.0003,3.2399,2.379,0.5542,-0.743,-1.7197,-6.11
20200519,0.0003,-1.0089,-0.524,-0.9828,0.4225,0.2518,1.12
20200520,0.0003,1.7984,0.6691,0.1447,-0.954,-0.2399,-1.45
20200521,0.0003,-0.7044,0.7425,-0.2681,-0.1138,0.04,-1.22
20200522,0.0003,0.275,0.2145,-0.5196,-0.0407,-0.043,0.8
20200526,0.0003,1.2313,1.6117,0.5303,0.2128,-0.7651,-4.74
20200527,0.0003,1.5385,1.7206,0.4464,0.4687,-0.3349,-2.54
20200528,0.0003,-0.4102,-1.9698,0.0248,0.506,0.7716,2.18
20200529,0.0003,0.5985,-0.7168,-0.1491,0.6758,1.1102,2.31
20200601,0.0005,0.5169,0.4296,-0.1077,-0.7517,-0.987,-2.02
20200602,0.0005,0.807,-0.1303,0.176,-0.4132,-0.6548,-1.32
20200603,0.0005,1.4154,0.4137,0.4192,-0.3459,-1.0999,-4.84
20200604,0.0005,-0.3416,0.9405,0.5388,-0.1493,-1.2718,-3.42
20200605,0.0005,2.5022,0.4565,0.2388,-1.3464,-1.6623,-5.06
20200608,0.0005,1.3917,0.5942,0.6806,-1.8126,-4.6551,-4.99
20200609,0.0005,-0.8526,-0.4762,-0.526,1.6559,1.8516,4.23
20200610,0.0005,-0.5659,-1.6729,-0.4616,1.5616,2.9025,5.93
20200611,0.0005,-5.9061,-1.4322,-0.4177,1.6708,2.152,5.08
20200612,0.0005,1.2943,0.8989,0.326,-1.0981,-1.689,-3.89
20200615,0.0005,1.094,1.732,-0.4081,-0.2041,0.0702,0.71
20200616,0.0005,1.8663,0.3487,0.1323,-0.0305,0.0597,-0.89
20200617,0.0005,-0.404,-1.2183,-0.147,0.4476,1.239,2.85
20200618,0.0005,0.1851,-0.1491,-0.2912,-0.3575,-0.4803,-0.08
20200619,0.0005,-0.452,-0.123,-0.3752,-0.1396,0.9668,1.13
20200622,0.0005,0.7094,0.3818,-0.3826,-0.2651,0.0472,1.43
20200623,0.0005,0.419,0.4195,-0.0685,-0.1667,-0.2164,0.29
20200624,0.0005,-2.6125,-0.3754,0.1206,1.1442,1.2513,2.97
20200625,0.0005,1.1194,0.5698,0.3207,-0.3902,0.6944,-0.5
20200626,0.0005,-2.4352,-0.3262,0.2176,0.531,0.4688,1.29
20200629,0.0005,1.5081,1.3248,0.3433,1.0533,-0.742,-2.63
20200630,0.0005,1.5802,-0.0877,-0.0624,0.2257,0.7029,1.19
20200701,0.0004,0.4093,-1.2847,-1.3844,0.002,0.9163,2.04
20200702,0.0004,0.4944,0.2407,0.2419,0.2105,0.3902,0.21
20200706,0.0004,1.6465,-0.4648,-0.0387,0.1811,0.2207,-0.08
20200707,0.0004,-1.0243,-0.72,-0.445,0.3096,0.5058,2.63
20200708,0.0004,0.9141,-0.1024,-0.5294,-0.4007,-0.1221,0.74
20200709,0.0004,-0.5334,-1.2033,-0.9026,0.9447,1.7675,2.98
20200710,0.0004,1.1074,0.5772,0.5166,0.059,-0.7757,-2.77
20200713,0.0004,-1.1955,-0.2618,1.3904,0.7083,-0.1801,-1.34
20200714,0.0004,1.3533,0.6613,0.6272,-0.1784,-0.4727,0.75
20200715,0.0004,1.1427,1.9801,0.4703,-1.7779,-2.072,-3.45
20200716,0.0004,-0.3738,-0.1232,0.1705,0.1485,-0.2407,0.4
20200717,0.0004,0.2931,0.0222,-0.2536,-0.4025,0.1329,1.84
20200720,0.0004,1.0156,-0.6677,-1.5998,0.9928,2.1161,2.98
20200721,0.0004,0.1569,0.8888,1.2984,-0.8117,-1.8949,-3.71
20200722,0.0004,0.4943,-0.3972,-0.1775,0.4448,0.0497,0.56
20200723,0.0004,-1.2044,1.2438,0.2847,-0.195,-1.058,-1.8
20200724,0.0004,-0.7473,-0.7482,-0.1894,0.511,0.2332,-0.01
20200727,0.0004,0.8815,0.6615,0.004,0.6422,1.0156,2.22
20200728,0.0004,-0.8127,-0.4989,0.018,0.159,-0.5882,-0.83
20200729,0.0004,1.3529,0.7346,0.1201,-0.0193,-0.1873,-0.84
20200730,0.0004,-0.2943,-0.0189,-0.8378,-0.1584,0.5831,2.46
20200731,0.0004,0.6133,-1.7314,0.0586,1.8692,1.2858,1.12
20200803,0.0004,0.9801,1.214,0.403,-0.3724,0.0578,1.78
20200804,0.0004,0.3715,0.347,0.194,-0.6118,-0.8102,-0.92
20200805,0.0004,0.78,1.0143,0.2787,-0.3558,-1.0436,-1.28
20200806,0.0004,0.5266,-0.4692,-0.2546,0.9591,-0.0414,0.4
20200807,0.0004,0.0198,1.5679,0.5637,-0.3161,-1.0777,-2.08
20200810,0.0004,0.2358,0.6553,1.4228,-1.4901,-1.7762,-2.78
20200811,0.0004,-0.8328,0.0457,0.1596,-0.1768,-0.6628,-2.19
20200812,0.0004,1.3987,-0.8537,-0.4618,1.0053,1.0868,1.89
20200813,0.0004,-0.0129,-0.0981,-0.6939,-0.0788,0.3265,1.56
20200814,0.0004,-0.0421,-0.0558,0.3705,-0.026,-0.5815,-1.2
20200817,0.0004,0.4463,0.2088,-0.4539,0.3373,0.5763,2.33
20200818,0.0004,0.2238,-1.127,-0.6908,0.6183,1.0411,1.71
20200819,0.0004,-0.3738,0.4712,-0.2593,0.3309,0.0695,0.04
20200820,0.0004,0.3102,-0.8082,-0.7518,0.5891,1.2976,1.4
20200821,0.0004,0.2515,-1.1878,0.1735,0.8943,0.756,0.81
20200824,0.0004,0.9223,-0.1766,0.6272,-0.4608,-1.4312,-3.31
20200825,0.0004,0.3526,0.0089,-0.681,-0.3799,0.2825,1.06
20200826,0.0004,0.9996,-1.475,-1.3491,0.6174,1.3858,2.25
20200827,0.0004,0.1782,-0.3029,-0.6117,-0.5234,-0.7975,-2.15
20200828,0.0004,0.6964,0.1927,0.1688,-1.1904,-1.0315,-0.91
20200831,0.0004,-0.0404,-1.2314,-0.711,-0.0979,0.7436,1.8
20200901,0.0004,0.9199,0.3632,-0.0823,1.1215,0.9999,1.31
20200902,0.0004,1.274,-0.0964,-0.2204,0.3307,0.1745,-0.28
20200903,0.0004,-3.6973,0.0967,0.3675,-1.0917,-1.5663,-3.57
20200904,0.0004,-0.8733,-0.0325,0.9125,-0.2212,-0.9845,-2.28
20200908,0.0004,-2.9084,0.8201,-0.1402,-1.0037,-1.0693,-0.11
20200909,0.0004,2.0668,-0.234,-0.4849,0.9903,1.3252,3.03
20200910,0.0004,-1.6369,0.4767,-0.501,-0.0914,0.146,0.37
20200911,0.0004,-0.057,-0.4073,0.4473,-0.079,-0.1821,-0.44
20200914,0.0004,1.5895,0.7075,-0.0898,-1.3561,-0.8505,-0.06
20200915,0.0004,0.5671,-0.6159,-0.9198,-0.0393,0.469,1.14
20200916,0.0004,-0.3934,1.0496,0.8562,-1.5539,-1.6184,-2.51
20200917,0.0004,-0.8457,0.3892,0.8329,-0.3301,-0.4474,-0.48
20200918,0.0004,-0.8849,0.9214,-0.323,-0.4457,-0.1616,0.95
20200921,0.0004,-1.0826,-2.2126,-1.1999,1.7744,2.4191,2.94
20200922,0.0004,1.0072,-0.2941,-0.7014,0.9072,0.3972,1.91
20200923,0.0004,-2.4779,-0.88,-0.228,0.1623,0.2134,0.28
20200924,0.0004,0.2522,-0.1341,0.0938,1.3379,0.816,-0.04
20200925,0.0004,1.7145,-0.324,-0.9157,-0.2879,0.2338,0.72
20200928,0.0004,1.6577,0.8377,0.3952,0.2476,-0.3251,-0.86
20200929,0.0004,-0.4214,0.4577,-0.615,0.4657,0.9403,1.65
20200930,0.0004,0.7946,-0.5775,0.1931,0.352,-0.0127,0.17
20201001,0.0003,0.7914,0.8052,-0.5462,0.2234,0.222,1.13
20201002,0.0003,-0.9611,1.2947,0.6047,-0.5993,-1.3332,-2.71
20201005,0.0003,1.9301,0.8321,0.3907,-0.2026,0.1367,0.64
20201006,0.0003,-1.2797,0.7879,-0.2029,-0.1126,0.2442,-0.08
20201007,0.0003,1.8394,0.357,0.2631,-0.7619,-0.7013,0.13
20201008,0.0003,0.7976,0.2157,0.3479,-0.4655,-0.7813,-1.91
20201009,0.0003,0.9256,-0.1387,-0.5766,0.6072,1.041,2.01
20201012,0.0003,1.5342,-0.8544,0.0251,1.2718,1.3038,0.34
20201013,0.0003,-0.4126,-0.0747,-0.9224,-0.2933,0.5699,2.33
20201014,0.0003,-0.6539,-0.0745,0.6083,-0.0382,-0.6069,-0.37
20201015,0.0003,-0.0782,0.8899,0.3072,-0.3351,-0.5024,-0.97
20201016,0.0003,-0.0637,-0.0706,-0.0862,-0.1431,0.0591,0.06
20201019,0.0003,-1.5297,0.1777,-0.1782,-0.436,-0.4055,-0.32
20201020,0.0003,0.3441,-0.2328,0.2534,0.2961,-0.362,-1.17
20201021,0.0003,-0.3567,-0.5881,-0.168,-0.0053,0.3877,-0.49
20201022,0.0003,0.6653,0.2061,0.4898,-2.3836,-1.3477,-2.77
20201023,0.0003,0.3802,0.2452,-0.3753,-0.1813,-0.1419,0.1
20201026,0.0003,-1.8511,-0.412,-0.3962,1.0156,1.1899,1.07
20201027,0.0003,-0.2348,-0.4935,-0.8965,0.4118,1.2648,2.73
20201028,0.0003,-3.4162,0.1719,-0.2714,0.3404,0.6108,0.18
20201029,0.0003,1.1293,-0.0802,0.3392,-0.6777,-0.4065,-1.13
20201030,0.0003,-1.4541,-0.1425,0.3647,-0.1136,-0.3954,-2.33
20201102,0.0003,1.1662,1.0123,0.7577,0.5023,-0.3751,-1.38
20201103,0.0003,1.933,0.9557,-0.2538,-0.5876,-0.46,0.18
20201104,0.0003,2.2472,-2.0973,-1.7495,0.2959,1.5702,4.91
20201105,0.0003,2.1307,1.1009,0.577,0.1924,0.0684,-0.14
20201106,0.0003,0.0077,-1.0028,-0.191,-0.0515,0.6889,1.02
20201109,0.0003,0.8653,0.3052,1.8678,-6.8598,-6.3457,-14.37
20201110,0.0003,-0.1654,1.822,1.4795,-0.2115,-1.272,-1.9
20201111,0.0003,0.8817,-0.3767,-0.7502,1.0941,1.6274,3.31
20201112,0.0003,-0.9426,-0.6217,-0.3822,-0.0849,0.9135,1.87
20201113,0.0003,1.3113,0.5507,0.7624,-1.1015,-1.6269,-2.13
20201116,0.0003,1.2233,0.6855,1.105,-0.8913,-1.4462,-3.31
20201117,0.0003,-0.1876,0.5614,-0.3842,-0.4802,-0.242,-0.25
20201118,0.0003,-0.9332,0.0175,-0.3927,-0.2903,-0.0846,0.27
20201119,0.0003,0.5841,0.1441,-0.2904,-0.4353,0.119,0.38
20201120,0.0003,-0.5079,0.4216,0.1945,-0.2479,0.3252,0.69
20201123,0.0003,0.8247,1.1327,0.6388,-2.0587,-2.338,-2.72
20201124,0.0003,1.5628,0.1368,0.9013,-0.9214,-1.4306,-3.86
20201125,0.0003,0.0265,-0.1653,-0.7038,-0.2518,0.6256,1.55
20201127,0.0003,0.4258,0.2634,-0.2727,-0.4211,0.6757,1.79
20201130,0.0003,-0.5285,-1.3379,-0.1483,0.4666,0.7231,3.04
20201201,0.0003,0.9826,-0.1073,-0.0364,0.626,0.4082,-0.83
20201202,0.0003,0.1125,-0.1686,0.767,-1.0803,-0.8798,-2.21
20201203,0.0003,0.1773,0.1997,0.3472,-0.5893,-0.5745,-0.56
20201204,0.0003,1.0145,1.1127,0.9999,-1.7286,-1.2853,-1.83
20201207,0.0003,0.032,-0.0017,-0.7419,0.1968,0.5008,1.52
20201208,0.0003,0.4776,0.4054,0.0805,-1.1889,-0.4906,0.11
20201209,0.0003,-1.0328,0.2535,0.368,0.1455,-0.8903,-1.38
20201210,0.0003,0.2369,0.5317,-0.6018,-1.8948,-0.6486,-0.17
20201211,0.0003,-0.1844,-0.8481,-1.0592,-0.0346,0.5233,0.65
20201214,0.0003,-0.2578,0.5839,-0.9206,0.6969,1.4658,1.1
20201215,0.0003,1.2841,1.0437,0.4002,0.7997,-0.1426,-0.33
20201216,0.0003,0.1637,-0.3113,-0.3292,0.3673,0.2075,0.61
20201217,0.0003,0.7821,0.5889,-0.4945,-0.5498,-0.1948,1.2
20201218,0.0003,-0.1395,-0.2594,-0.9462,-0.1008,0.5541,1.09
20201221,0.0003,-0.2288,0.8934,0.1905,-0.3518,0.0348,1.13
20201222,0.0003,0.0618,1.1905,-0.5791,0.0576,0.4262,1.86
20201223,0.0003,0.1129,0.5729,0.7981,-1.1761,-1.2128,-2.21
20201224,0.0003,0.2176,-0.2041,-0.3406,0.9369,0.3887,0.2
20201228,0.0003,0.4808,-0.4955,-0.0499,1.0169,0.8624,-0.47
20201229,0.0003,-0.3901,-1.342,-0.2245,0.4816,0.2056,-0.41
20201230,0.0003,0.2755,0.9321,0.0738,-1.1631,-0.7307,-0.27
20201231,0.0003,0.3886,-0.5551,-0.251,0.573,0.5144,-0.59
20210104,0.0002,-1.4083,0.4221,0.4034,-0.201,-0.6207,-0.04
20210105,0.0002,0.8637,1.0677,0.7193,-0.6887,-0.6703,-0.71
20210106,0.0002,0.7898,3.0147,1.4988,-0.3222,-1.8804,-2.59
20210107,0.0002,1.7641,0.0399,-0.5427,-0.7698,-0.2746,1.57
20210108,0.0002,0.5109,-1.2402,-0.7463,-0.3447,0.2959,0.82
20210111,0.0002,-0.5139,0.4447,0.6778,-0.4588,-0.9941,-0.94
20210112,0.0002,0.3822,1.5362,0.5579,-1.0733,-1.1075,-0.72
20210113,0.0002,0.0721,-0.781,-0.1919,0.3128,0.2176,0.45
20210114,0.0002,-0.112,2.3107,0.7335,-1.4046,-1.352,-1.08
20210115,0.0002,-0.8638,-0.7991,-0.7214,1.0443,0.905,0.61
20210119,0.0002,0.9188,0.748,0.2605,-0.3537,-0.2529,0.63
20210120,0.0002,1.2655,-0.6808,-0.4805,1.0842,0.668,1.26
20210121,0.0002,-0.0363,-0.1775,0.2547,1.778,0.6914,1.19
20210122,0.0002,-0.0716,1.5227,0.272,-0.144,-0.263,0.83
20210125,0.0002,0.2871,-0.0278,0.5589,0.3793,-0.012,0.32
20210126,0.0002,-0.3181,0.5285,1.493,1.2672,-0.1513,0.25
20210127,0.0002,-2.5316,1.3332,2.5316,-0.8774,-1.6804,-0.66
20210128,0.0002,0.9209,-1.9163,-1.9437,-0.6049,0.7361,0.19
20210129,0.0002,-1.8383,0.7039,0.4147,-0.5356,-0.9889,0.21
20210201,0.0002,1.7294,1.091,-1.583,0.4711,0.6425,1.28
20210202,0.0002,1.4788,-0.8763,-2.3022,-0.6317,-0.0417,-0.08
20210203,0.0002,0.1547,0.7212,0.7238,-0.9071,-1.5877,-0.99
20210204,0.0002,1.2285,0.7063,-0.4696,-0.2953,0.0804,-0.39
20210205,0.0002,0.5735,0.9992,0.3054,-0.4295,-0.2552,0.44
20210208,0.0002,0.9598,2.1784,0.736,-1.6026,-1.2823,0.46
20210209,0.0002,0.0493,1.0693,-0.3544,0.1284,0.4254,0.42
20210210,0.0002,-0.0771,-0.4489,0.0101,-0.4865,-0.9802,-0.78
20210211,0.0002,0.1958,-0.2158,-0.0681,0.7509,1.2746,0.74
20210212,0.0002,0.4899,-0.194,0.0408,-0.7498,-0.4319,0.64
20210216,0.0002,-0.1448,-0.273,0.2154,-0.7369,-1.1134,-0.7
20210217,0.0002,-0.205,-0.8732,0.0372,-0.2242,-0.457,-1.13
